panel,family,dlo,trajectory,arm,normalized_mse,rmse_mm2
all_queries,squared_distance,DLO5,72.pkl,empirical_global_centered,0.0038444197988426634,7665.504050715545
all_queries,squared_distance,DLO5,82.pkl,empirical_global_centered,0.003378442836236885,7185.940259523485
all_queries,squared_distance,DLO5,85.pkl,empirical_global_centered,0.005591077769525354,9244.279789138307
all_queries,squared_distance,DLO5,9.pkl,empirical_global_centered,0.0014419672330426177,4694.647738954843
all_queries,squared_distance,DLO5,99.pkl,empirical_global_centered,0.004527965067977653,8319.109653473428
all_queries,squared_distance,DLO5,18.pkl,empirical_horizon_centered,0.0015526106594532998,4871.43146128812
all_queries,squared_distance,DLO5,3.pkl,empirical_horizon_centered,0.0028432468901604837,6592.233794401725
all_queries,squared_distance,DLO5,31.pkl,empirical_horizon_centered,0.006000626322018102,9576.87030966423
all_queries,squared_distance,DLO5,32.pkl,empirical_horizon_centered,0.001937179291696514,5441.394631200547
all_queries,squared_distance,DLO5,33.pkl,empirical_horizon_centered,0.004734901372748607,8507.085221124578
all_queries,squared_distance,DLO5,46.pkl,empirical_horizon_centered,0.018504670707357777,16817.67654646827
all_queries,squared_distance,DLO5,56.pkl,empirical_horizon_centered,0.0016857622118765752,5076.021724023393
all_queries,squared_distance,DLO5,58.pkl,empirical_horizon_centered,0.0025601354351679397,6255.424478768904
all_queries,squared_distance,DLO5,6.pkl,empirical_horizon_centered,0.0013037778705746186,4464.030133416862
all_queries,squared_distance,DLO5,72.pkl,empirical_horizon_centered,0.0038114657370713297,7632.57929522108
all_queries,squared_distance,DLO5,82.pkl,empirical_horizon_centered,0.0033952103693707433,7203.750440964849
all_queries,squared_distance,DLO5,85.pkl,empirical_horizon_centered,0.0055854175805839365,9239.599330210134
all_queries,squared_distance,DLO5,9.pkl,empirical_horizon_centered,0.0014485527857697052,4705.355898649352
all_queries,squared_distance,DLO5,99.pkl,empirical_horizon_centered,0.004501035647899188,8294.33440850844
all_queries,squared_distance,DLO5,18.pkl,empirical_symmetric_residual,0.0015718297666403346,4901.489418082266
all_queries,squared_distance,DLO5,3.pkl,empirical_symmetric_residual,0.002786387431707494,6525.984923447386
all_queries,squared_distance,DLO5,31.pkl,empirical_symmetric_residual,0.005997180287277659,9574.120016152805
all_queries,squared_distance,DLO5,32.pkl,empirical_symmetric_residual,0.001898572741817044,5386.900272413602
all_queries,squared_distance,DLO5,33.pkl,empirical_symmetric_residual,0.004659675071587684,8439.23599416322
all_queries,squared_distance,DLO5,46.pkl,empirical_symmetric_residual,0.018380629461466597,16761.215309356845
all_queries,squared_distance,DLO5,56.pkl,empirical_symmetric_residual,0.0015805591750433024,4915.081176538961
all_queries,squared_distance,DLO5,58.pkl,empirical_symmetric_residual,0.002590576491369563,6292.504357034098
all_queries,squared_distance,DLO5,6.pkl,empirical_symmetric_residual,0.0013012372350946,4459.678547080766
all_queries,squared_distance,DLO5,72.pkl,empirical_symmetric_residual,0.00384728291299926,7668.357944093784
all_queries,squared_distance,DLO5,82.pkl,empirical_symmetric_residual,0.0033825463999389255,7190.303070472668
all_queries,squared_distance,DLO5,85.pkl,empirical_symmetric_residual,0.005586904008808253,9240.828700029264
all_queries,squared_distance,DLO5,9.pkl,empirical_symmetric_residual,0.0014417042344856198,4694.219594037266
all_queries,squared_distance,DLO5,99.pkl,empirical_symmetric_residual,0.004531480638393596,8322.338558812246
all_queries,squared_distance,DLO5,18.pkl,source_query_bias,0.0014800196164539232,4756.188414565693
all_queries,squared_distance,DLO5,3.pkl,source_query_bias,0.0025110413792858296,6195.156040038393
all_queries,squared_distance,DLO5,31.pkl,source_query_bias,0.005952418337738787,9538.323281450981
all_queries,squared_distance,DLO5,32.pkl,source_query_bias,0.001812088660483948,5262.777826386293
all_queries,squared_distance,DLO5,33.pkl,source_query_bias,0.0046306245066100515,8412.887817206381
all_queries,squared_distance,DLO5,46.pkl,source_query_bias,0.01825297910055763,16702.91200450267
all_queries,squared_distance,DLO5,56.pkl,source_query_bias,0.0014897217132750335,4771.752270037495
all_queries,squared_distance,DLO5,58.pkl,source_query_bias,0.002723526142381223,6451.951424662682
all_queries,squared_distance,DLO5,6.pkl,source_query_bias,0.001072983686333661,4049.6908832167533
all_queries,squared_distance,DLO5,72.pkl,source_query_bias,0.003865139305640972,7686.1329165524985
all_queries,squared_distance,DLO5,82.pkl,source_query_bias,0.0034684989219797347,7281.084928334445
all_queries,squared_distance,DLO5,85.pkl,source_query_bias,0.005372369556570711,9061.670254846058
all_queries,squared_distance,DLO5,9.pkl,source_query_bias,0.001287796440326807,4436.586210429637
all_queries,squared_distance,DLO5,99.pkl,source_query_bias,0.004618763785009304,8402.106669090475
all_queries,squared_distance,DLO5,18.pkl,source_query_horizon_bias,0.002178432001677864,5770.285731948803
all_queries,squared_distance,DLO5,3.pkl,source_query_horizon_bias,0.0033452228916277605,7150.523608742435
all_queries,squared_distance,DLO5,31.pkl,source_query_horizon_bias,0.006318396424169082,9827.176363089287
all_queries,squared_distance,DLO5,32.pkl,source_query_horizon_bias,0.0025140603943834324,6198.8791270873235
all_queries,squared_distance,DLO5,33.pkl,source_query_horizon_bias,0.004890164700391406,8645.43914307108
all_queries,squared_distance,DLO5,46.pkl,source_query_horizon_bias,0.020048100758235366,17504.992661748034
all_queries,squared_distance,DLO5,56.pkl,source_query_horizon_bias,0.0023065931298327106,5937.598290206031
all_queries,squared_distance,DLO5,58.pkl,source_query_horizon_bias,0.0037428169682433977,7563.531321815193
all_queries,squared_distance,DLO5,6.pkl,source_query_horizon_bias,0.0019038969819058754,5394.448329432306
all_queries,squared_distance,DLO5,72.pkl,source_query_horizon_bias,0.0042489692764755066,8058.739368338508
all_queries,squared_distance,DLO5,82.pkl,source_query_horizon_bias,0.004195425849545836,8007.802247861315
all_queries,squared_distance,DLO5,85.pkl,source_query_horizon_bias,0.005348966808393513,9041.91180020066
all_queries,squared_distance,DLO5,9.pkl,source_query_horizon_bias,0.0021917596807371105,5787.910162953228
all_queries,squared_distance,DLO5,99.pkl,source_query_horizon_bias,0.005149083589986366,8871.361689031584
all_queries,squared_distance,DLO5,18.pkl,source_query_ridge,0.0017497952802537425,5171.528653068021
all_queries,squared_distance,DLO5,3.pkl,source_query_ridge,0.0025316402862210086,6220.51460200568
all_queries,squared_distance,DLO5,31.pkl,source_query_ridge,0.005821655570203322,9432.972505650927
all_queries,squared_distance,DLO5,32.pkl,source_query_ridge,0.0018254964909350947,5282.211861353832
all_queries,squared_distance,DLO5,33.pkl,source_query_ridge,0.004630269952002139,8412.565734813805
all_queries,squared_distance,DLO5,46.pkl,source_query_ridge,0.01816326193514951,16661.812306306965
all_queries,squared_distance,DLO5,56.pkl,source_query_ridge,0.0013800704567852003,4592.78319077117
all_queries,squared_distance,DLO5,58.pkl,source_query_ridge,0.0027386803604894576,6469.876467862171
all_queries,squared_distance,DLO5,6.pkl,source_query_ridge,0.0010827447020690865,4068.0693561265766
all_queries,squared_distance,DLO5,72.pkl,source_query_ridge,0.003938300166024511,7758.534966070292
all_queries,squared_distance,DLO5,82.pkl,source_query_ridge,0.0036445391662624756,7463.570264261119
all_queries,squared_distance,DLO5,85.pkl,source_query_ridge,0.005335668635941689,9030.66516761827
all_queries,squared_distance,DLO5,9.pkl,source_query_ridge,0.0012931610615308322,4445.817432244928
all_queries,squared_distance,DLO5,99.pkl,source_query_ridge,0.004733013499411845,8505.389103372016
all_queries,bending_statistic,DLO5,18.pkl,point_plugin,0.04731143246907835,999.0541400463501
all_queries,bending_statistic,DLO5,3.pkl,point_plugin,0.10848336729105916,1512.821031835925
all_queries,bending_statistic,DLO5,31.pkl,point_plugin,0.14536056101551662,1751.173877941098
all_queries,bending_statistic,DLO5,32.pkl,point_plugin,0.054048837630341046,1067.8227131856358
all_queries,bending_statistic,DLO5,33.pkl,point_plugin,0.11290579336908578,1543.3487995230216
all_queries,bending_statistic,DLO5,46.pkl,point_plugin,0.29879356261262296,2510.6813314805736
all_queries,bending_statistic,DLO5,56.pkl,point_plugin,0.04457843546561657,969.7691988240664
all_queries,bending_statistic,DLO5,58.pkl,point_plugin,0.06854599539003424,1202.5330432442247
all_queries,bending_statistic,DLO5,6.pkl,point_plugin,0.040917571041113446,929.0966573852862
all_queries,bending_statistic,DLO5,72.pkl,point_plugin,0.15492208166684576,1807.851013374807
all_queries,bending_statistic,DLO5,82.pkl,point_plugin,0.09250439541976466,1396.9702569478654
all_queries,bending_statistic,DLO5,85.pkl,point_plugin,0.12405171129868299,1617.7349005587137
all_queries,bending_statistic,DLO5,9.pkl,point_plugin,0.0390547490643556,907.7011818669444
all_queries,bending_statistic,DLO5,99.pkl,point_plugin,0.1677103085776463,1880.9872600180172
all_queries,bending_statistic,DLO5,18.pkl,native_block_posterior,8.244886417887573,13188.58836895484
all_queries,bending_statistic,DLO5,3.pkl,native_block_posterior,11.43120077568698,15529.30076992716
all_queries,bending_statistic,DLO5,31.pkl,native_block_posterior,8.270876208357395,13209.358755247502
all_queries,bending_statistic,DLO5,32.pkl,native_block_posterior,8.181493409511075,13137.788543803495
all_queries,bending_statistic,DLO5,33.pkl,native_block_posterior,8.329044572870856,13255.727516010802
all_queries,bending_statistic,DLO5,46.pkl,native_block_posterior,10.412349658937814,14821.09690919772
all_queries,bending_statistic,DLO5,56.pkl,native_block_posterior,8.35454149803235,13276.001271767696
all_queries,bending_statistic,DLO5,58.pkl,native_block_posterior,8.450427263341197,13351.968805746237
all_queries,bending_statistic,DLO5,6.pkl,native_block_posterior,7.969001508295614,12966.057092650553
all_queries,bending_statistic,DLO5,72.pkl,native_block_posterior,9.338425506070527,14035.98205876529
all_queries,bending_statistic,DLO5,82.pkl,native_block_posterior,8.942937373940461,13735.55049445033
all_queries,bending_statistic,DLO5,85.pkl,native_block_posterior,15.730273429536501,18216.884757963333
all_queries,bending_statistic,DLO5,9.pkl,native_block_posterior,9.478411550933528,14140.792708425231
all_queries,bending_statistic,DLO5,99.pkl,native_block_posterior,9.127918217108158,13876.880398095203
all_queries,bending_statistic,DLO5,18.pkl,source_coupled_posterior_extension,2.377615384066467,7082.340067662539
all_queries,bending_statistic,DLO5,3.pkl,source_coupled_posterior_extension,3.412589978121208,8484.92544400491
all_queries,bending_statistic,DLO5,31.pkl,source_coupled_posterior_extension,2.512067996839489,7279.837253580112
all_queries,bending_statistic,DLO5,32.pkl,source_coupled_posterior_extension,2.339272233237184,7025.000475719615
all_queries,bending_statistic,DLO5,33.pkl,source_coupled_posterior_extension,2.477893131359469,7230.149226135052
all_queries,bending_statistic,DLO5,46.pkl,source_coupled_posterior_extension,3.1723530545742116,8180.818025057634
all_queries,bending_statistic,DLO5,56.pkl,source_coupled_posterior_extension,2.3956680537042345,7109.176487446549
all_queries,bending_statistic,DLO5,58.pkl,source_coupled_posterior_extension,2.3900718409868404,7100.868215182081
all_queries,bending_statistic,DLO5,6.pkl,source_coupled_posterior_extension,2.2603898844502526,6905.540117253875
all_queries,bending_statistic,DLO5,72.pkl,source_coupled_posterior_extension,2.6326950406323246,7452.573239683121
all_queries,bending_statistic,DLO5,82.pkl,source_coupled_posterior_extension,2.52196555882811,7294.164454932682
all_queries,bending_statistic,DLO5,85.pkl,source_coupled_posterior_extension,4.672867843644634,9928.821988004973
all_queries,bending_statistic,DLO5,9.pkl,source_coupled_posterior_extension,2.712379040943509,7564.516333980449
all_queries,bending_statistic,DLO5,99.pkl,source_coupled_posterior_extension,2.6298610610147026,7448.56097711567
all_queries,bending_statistic,DLO5,18.pkl,empirical_global_centered,0.05125216588315798,1039.8293860265903
all_queries,bending_statistic,DLO5,3.pkl,empirical_global_centered,0.12069960812461486,1595.7281451057024
all_queries,bending_statistic,DLO5,31.pkl,empirical_global_centered,0.15158916191824462,1788.298659544229
all_queries,bending_statistic,DLO5,32.pkl,empirical_global_centered,0.05286021397215166,1056.015842145315
all_queries,bending_statistic,DLO5,33.pkl,empirical_global_centered,0.11205280534146594,1537.5078507920468
all_queries,bending_statistic,DLO5,46.pkl,empirical_global_centered,0.29605676740584924,2499.156606419224
all_queries,bending_statistic,DLO5,56.pkl,empirical_global_centered,0.046823777745482555,993.892011429289
all_queries,bending_statistic,DLO5,58.pkl,empirical_global_centered,0.06859235962571895,1202.9396687536469
all_queries,bending_statistic,DLO5,6.pkl,empirical_global_centered,0.04307560825177005,953.2826402674038
all_queries,bending_statistic,DLO5,72.pkl,empirical_global_centered,0.13811631793283027,1706.9801506177218
all_queries,bending_statistic,DLO5,82.pkl,empirical_global_centered,0.08442500081772095,1334.5704725137848
all_queries,bending_statistic,DLO5,85.pkl,empirical_global_centered,0.11761102172172476,1575.1792656576367
all_queries,bending_statistic,DLO5,9.pkl,empirical_global_centered,0.04404418434194662,963.9405739913375
all_queries,bending_statistic,DLO5,99.pkl,empirical_global_centered,0.1593479570602078,1833.4928682499403
all_queries,bending_statistic,DLO5,18.pkl,empirical_horizon_centered,0.052120759065284815,1048.6035919717153
all_queries,bending_statistic,DLO5,3.pkl,empirical_horizon_centered,0.12117033806985163,1598.8367967339198
all_queries,bending_statistic,DLO5,31.pkl,empirical_horizon_centered,0.1537832617332868,1801.1940724502324
all_queries,bending_statistic,DLO5,32.pkl,empirical_horizon_centered,0.0571617086750258,1098.142187370284
all_queries,bending_statistic,DLO5,33.pkl,empirical_horizon_centered,0.11560513442020734,1561.6889470789238
all_queries,bending_statistic,DLO5,46.pkl,empirical_horizon_centered,0.3023772398098834,2525.6927885936657
all_queries,bending_statistic,DLO5,56.pkl,empirical_horizon_centered,0.047846097184119675,1004.6834172545019
all_queries,bending_statistic,DLO5,58.pkl,empirical_horizon_centered,0.07173005128395368,1230.1456797790793
all_queries,bending_statistic,DLO5,6.pkl,empirical_horizon_centered,0.043392762258042505,956.7855848918113
all_queries,bending_statistic,DLO5,72.pkl,empirical_horizon_centered,0.1384231863783273,1708.8753926843372
all_queries,bending_statistic,DLO5,82.pkl,empirical_horizon_centered,0.08865140450938071,1367.5675441418148
all_queries,bending_statistic,DLO5,85.pkl,empirical_horizon_centered,0.11867848804262919,1582.3114744134373
all_queries,bending_statistic,DLO5,9.pkl,empirical_horizon_centered,0.04543613687152072,979.0540643230363
all_queries,bending_statistic,DLO5,99.pkl,empirical_horizon_centered,0.16303834668728387,1854.602566263671
all_queries,bending_statistic,DLO5,18.pkl,empirical_symmetric_residual,0.05205890622758466,1047.9812069297093
all_queries,bending_statistic,DLO5,3.pkl,empirical_symmetric_residual,0.12204544299698446,1604.599893792104
all_queries,bending_statistic,DLO5,31.pkl,empirical_symmetric_residual,0.15276391782461657,1795.2145892893113
all_queries,bending_statistic,DLO5,32.pkl,empirical_symmetric_residual,0.0535196115350181,1062.5819916037005
all_queries,bending_statistic,DLO5,33.pkl,empirical_symmetric_residual,0.11279219283860538,1542.5721814225474
all_queries,bending_statistic,DLO5,46.pkl,empirical_symmetric_residual,0.29658781401913015,2501.397011275259
all_queries,bending_statistic,DLO5,56.pkl,empirical_symmetric_residual,0.04758474195445353,1001.9356609832471
all_queries,bending_statistic,DLO5,58.pkl,empirical_symmetric_residual,0.06925136028464021,1208.7044731306187
all_queries,bending_statistic,DLO5,6.pkl,empirical_symmetric_residual,0.04387183075258392,962.0526803631518
all_queries,bending_statistic,DLO5,72.pkl,empirical_symmetric_residual,0.13796882358533782,1706.068465527121
all_queries,bending_statistic,DLO5,82.pkl,empirical_symmetric_residual,0.08460456652416168,1335.9889847846844
all_queries,bending_statistic,DLO5,85.pkl,empirical_symmetric_residual,0.11796166756039891,1577.525640085541
all_queries,bending_statistic,DLO5,9.pkl,empirical_symmetric_residual,0.04497977364809491,974.1248174546773
all_queries,bending_statistic,DLO5,99.pkl,empirical_symmetric_residual,0.1597079498412198,1835.5627781585927
all_queries,bending_statistic,DLO5,18.pkl,source_query_bias,0.034670934739630344,855.2414680550249
all_queries,bending_statistic,DLO5,3.pkl,source_query_bias,0.10519628511437072,1489.7252428880063
all_queries,bending_statistic,DLO5,31.pkl,source_query_bias,0.14901989175646907,1773.0790437927049
all_queries,bending_statistic,DLO5,32.pkl,source_query_bias,0.04136260663605941,934.1356033730569
all_queries,bending_statistic,DLO5,33.pkl,source_query_bias,0.10117111757124285,1460.946286170899
all_queries,bending_statistic,DLO5,46.pkl,source_query_bias,0.2918430369512084,2481.307813153655
all_queries,bending_statistic,DLO5,56.pkl,source_query_bias,0.03879872230100021,904.7210331337393
all_queries,bending_statistic,DLO5,58.pkl,source_query_bias,0.06637031410035793,1183.2946788481875
all_queries,bending_statistic,DLO5,6.pkl,source_query_bias,0.035056937697777305,859.9891330515298
all_queries,bending_statistic,DLO5,72.pkl,source_query_bias,0.12232064752878204,1606.4080092406307
all_queries,bending_statistic,DLO5,82.pkl,source_query_bias,0.07311053668869878,1241.9266915172407
all_queries,bending_statistic,DLO5,85.pkl,source_query_bias,0.11374676578025582,1549.0859092961016
all_queries,bending_statistic,DLO5,9.pkl,source_query_bias,0.03220652223256808,824.2859369465108
all_queries,bending_statistic,DLO5,99.pkl,source_query_bias,0.14959571365162744,1776.5013834018948
all_queries,bending_statistic,DLO5,18.pkl,source_query_horizon_bias,0.05219109054530566,1049.3108435664692
all_queries,bending_statistic,DLO5,3.pkl,source_query_horizon_bias,0.12478260744127254,1622.4936405547778
all_queries,bending_statistic,DLO5,31.pkl,source_query_horizon_bias,0.15846171728602235,1828.3871237301553
all_queries,bending_statistic,DLO5,32.pkl,source_query_horizon_bias,0.06223479310970002,1145.8363622294453
all_queries,bending_statistic,DLO5,33.pkl,source_query_horizon_bias,0.10943984354773115,1519.4755171683014
all_queries,bending_statistic,DLO5,46.pkl,source_query_horizon_bias,0.31571440756455443,2580.793021481223
all_queries,bending_statistic,DLO5,56.pkl,source_query_horizon_bias,0.04884597117663425,1015.1269306820715
all_queries,bending_statistic,DLO5,58.pkl,source_query_horizon_bias,0.08647327111121154,1350.6627386568475
all_queries,bending_statistic,DLO5,6.pkl,source_query_horizon_bias,0.05255360586919503,1052.9487537760863
all_queries,bending_statistic,DLO5,72.pkl,source_query_horizon_bias,0.13378851073972828,1680.023608870928
all_queries,bending_statistic,DLO5,82.pkl,source_query_horizon_bias,0.0903684383359742,1380.7478120115516
all_queries,bending_statistic,DLO5,85.pkl,source_query_horizon_bias,0.11549714895397216,1560.9593985626238
all_queries,bending_statistic,DLO5,9.pkl,source_query_horizon_bias,0.04675670064718065,993.1798595220207
all_queries,bending_statistic,DLO5,99.pkl,source_query_horizon_bias,0.16774364385630558,1881.1741898480166
all_queries,bending_statistic,DLO5,18.pkl,source_query_ridge,0.044893608182020095,973.1913294822821
all_queries,bending_statistic,DLO5,3.pkl,source_query_ridge,0.10380950157513556,1479.873277212759
all_queries,bending_statistic,DLO5,31.pkl,source_query_ridge,0.14468963184379655,1747.12782683916
all_queries,bending_statistic,DLO5,32.pkl,source_query_ridge,0.048878405761878345,1015.4639058333075
all_queries,bending_statistic,DLO5,33.pkl,source_query_ridge,0.10995682531414772,1523.0602062255045
all_queries,bending_statistic,DLO5,46.pkl,source_query_ridge,0.2955951879269782,2497.2076400250016
all_queries,bending_statistic,DLO5,56.pkl,source_query_ridge,0.04428060973027844,966.5242863374577
all_queries,bending_statistic,DLO5,58.pkl,source_query_ridge,0.07423869717022319,1251.472024899509
all_queries,bending_statistic,DLO5,6.pkl,source_query_ridge,0.03550450296915828,865.4613816915963
all_queries,bending_statistic,DLO5,72.pkl,source_query_ridge,0.1469385170247773,1760.6531225057495
all_queries,bending_statistic,DLO5,82.pkl,source_query_ridge,0.0852937732803647,1341.4195724537692
all_queries,bending_statistic,DLO5,85.pkl,source_query_ridge,0.11784341512488196,1576.734734752241
all_queries,bending_statistic,DLO5,9.pkl,source_query_ridge,0.0371685647761533,885.5108173306052
all_queries,bending_statistic,DLO5,99.pkl,source_query_ridge,0.16401934169938037,1860.173732063425
heldout_queries,squared_distance,DLO5,18.pkl,point_plugin,0.010584668740760248,6345.123739450821
heldout_queries,squared_distance,DLO5,3.pkl,point_plugin,0.01917335836339033,8539.85615082271
heldout_queries,squared_distance,DLO5,31.pkl,point_plugin,0.04590896812152684,13214.48450981852
heldout_queries,squared_distance,DLO5,32.pkl,point_plugin,0.015238330968954003,7613.251232839593
heldout_queries,squared_distance,DLO5,33.pkl,point_plugin,0.03532855658729011,11592.161084257536
heldout_queries,squared_distance,DLO5,46.pkl,point_plugin,0.14224854266057385,23260.838894419216
heldout_queries,squared_distance,DLO5,56.pkl,point_plugin,0.014132856487122102,7331.898345114831
heldout_queries,squared_distance,DLO5,58.pkl,point_plugin,0.01793383616047695,8259.20145564316
heldout_queries,squared_distance,DLO5,6.pkl,point_plugin,0.010453784036143223,6305.771399412885
heldout_queries,squared_distance,DLO5,72.pkl,point_plugin,0.027157346980172938,10163.543050252054
heldout_queries,squared_distance,DLO5,82.pkl,point_plugin,0.024382474505318556,9630.311831233126
heldout_queries,squared_distance,DLO5,85.pkl,point_plugin,0.04598053977389433,13224.78112724181
heldout_queries,squared_distance,DLO5,9.pkl,point_plugin,0.011139499504848695,6509.300180318267
heldout_queries,squared_distance,DLO5,99.pkl,point_plugin,0.031926993902313586,11019.971596683432
heldout_queries,squared_distance,DLO5,18.pkl,native_block_posterior,0.012730022334481046,6958.506596897348
heldout_queries,squared_distance,DLO5,3.pkl,native_block_posterior,0.02107550569740715,8953.451028617541
heldout_queries,squared_distance,DLO5,31.pkl,native_block_posterior,0.04502134449694745,13086.113739779226
heldout_queries,squared_distance,DLO5,32.pkl,native_block_posterior,0.01432812558262529,7382.375816569885
heldout_queries,squared_distance,DLO5,33.pkl,native_block_posterior,0.03634140694641059,11757.157306295281
heldout_queries,squared_distance,DLO5,46.pkl,native_block_posterior,0.14039226435589328,23108.56885473194
heldout_queries,squared_distance,DLO5,56.pkl,native_block_posterior,0.010298580093298582,6258.786482887881
heldout_queries,squared_distance,DLO5,58.pkl,native_block_posterior,0.020604904774578273,8852.924620700982
heldout_queries,squared_distance,DLO5,6.pkl,native_block_posterior,0.009658479344031735,6061.161251631854
heldout_queries,squared_distance,DLO5,72.pkl,native_block_posterior,0.029765946488006144,10640.482182434287
heldout_queries,squared_distance,DLO5,82.pkl,native_block_posterior,0.027964888251690693,10313.545873137204
heldout_queries,squared_distance,DLO5,85.pkl,native_block_posterior,0.04413662537531214,12956.897488737033
heldout_queries,squared_distance,DLO5,9.pkl,native_block_posterior,0.010874597476165546,6431.4375321409725
heldout_queries,squared_distance,DLO5,99.pkl,native_block_posterior,0.035392881028975205,11602.709494038001
heldout_queries,squared_distance,DLO5,18.pkl,source_coupled_posterior_extension,0.012143071273721374,6796.193453428774
heldout_queries,squared_distance,DLO5,3.pkl,source_coupled_posterior_extension,0.020429791528700007,8815.225533258983
heldout_queries,squared_distance,DLO5,31.pkl,source_coupled_posterior_extension,0.04492915114361056,13072.70819859779
heldout_queries,squared_distance,DLO5,32.pkl,source_coupled_posterior_extension,0.014221118793490074,7354.757242719592
heldout_queries,squared_distance,DLO5,33.pkl,source_coupled_posterior_extension,0.03594795262286931,11693.339010260708
heldout_queries,squared_distance,DLO5,46.pkl,source_coupled_posterior_extension,0.14046245624976417,23114.344926257792
heldout_queries,squared_distance,DLO5,56.pkl,source_coupled_posterior_extension,0.010638307531579105,6361.180674259892
heldout_queries,squared_distance,DLO5,58.pkl,source_coupled_posterior_extension,0.019915697603958445,8703.605985992854
heldout_queries,squared_distance,DLO5,6.pkl,source_coupled_posterior_extension,0.009541853149354245,6024.455831749773
heldout_queries,squared_distance,DLO5,72.pkl,source_coupled_posterior_extension,0.029064190870469804,10514.305194988028
heldout_queries,squared_distance,DLO5,82.pkl,source_coupled_posterior_extension,0.02713416475625399,10159.204190607223
heldout_queries,squared_distance,DLO5,85.pkl,source_coupled_posterior_extension,0.04402000051265449,12939.767770351424
heldout_queries,squared_distance,DLO5,9.pkl,source_coupled_posterior_extension,0.010618117477198244,6355.14148155341
heldout_queries,squared_distance,DLO5,99.pkl,source_coupled_posterior_extension,0.03456709881538849,11466.554143316283
heldout_queries,squared_distance,DLO5,18.pkl,empirical_global_centered,0.011149641053029557,6512.262582853366
heldout_queries,squared_distance,DLO5,3.pkl,empirical_global_centered,0.01937627888372582,8584.92783498084
heldout_queries,squared_distance,DLO5,31.pkl,empirical_global_centered,0.044858471899067755,13062.421638733005
heldout_queries,squared_distance,DLO5,32.pkl,empirical_global_centered,0.014301147495023857,7375.422491857911
heldout_queries,squared_distance,DLO5,33.pkl,empirical_global_centered,0.03531144953771834,11589.35412431097
heldout_queries,squared_distance,DLO5,46.pkl,empirical_global_centered,0.14088459601229394,23149.052292747794
heldout_queries,squared_distance,DLO5,56.pkl,empirical_global_centered,0.011820520227050301,6705.323814940244
heldout_queries,squared_distance,DLO5,58.pkl,empirical_global_centered,0.018645527726505517,8421.487345075018
heldout_queries,squared_distance,DLO5,6.pkl,empirical_global_centered,0.009635188975158132,6053.848926311529
heldout_queries,squared_distance,DLO5,72.pkl,empirical_global_centered,0.027865444472036902,10295.191939822433
heldout_queries,squared_distance,DLO5,82.pkl,empirical_global_centered,0.02536360846563865,9822.159464640737
heldout_queries,squared_distance,DLO5,85.pkl,empirical_global_centered,0.04365184397255128,12885.543980536957
heldout_queries,squared_distance,DLO5,9.pkl,empirical_global_centered,0.010469579355729217,6310.533506552251
heldout_queries,squared_distance,DLO5,99.pkl,empirical_global_centered,0.032952972636106796,11195.635726858833
heldout_queries,squared_distance,DLO5,18.pkl,empirical_horizon_centered,0.0110004879586975,6468.557387893879
heldout_queries,squared_distance,DLO5,3.pkl,empirical_horizon_centered,0.019875388596386916,8694.793555047601
heldout_queries,squared_distance,DLO5,31.pkl,empirical_horizon_centered,0.04489313085751141,13067.466867597039
heldout_queries,squared_distance,DLO5,32.pkl,empirical_horizon_centered,0.014536445476839625,7435.849177655903
heldout_queries,squared_distance,DLO5,33.pkl,empirical_horizon_centered,0.03574275986952554,11659.91816126888
heldout_queries,squared_distance,DLO5,46.pkl,empirical_horizon_centered,0.14181873115806562,23225.670380347245
heldout_queries,squared_distance,DLO5,56.pkl,empirical_horizon_centered,0.012462454039744953,6884.988914523443
heldout_queries,squared_distance,DLO5,58.pkl,empirical_horizon_centered,0.018399789693577577,8365.807942237041
heldout_queries,squared_distance,DLO5,6.pkl,empirical_horizon_centered,0.009662833146136914,6062.527208034536
heldout_queries,squared_distance,DLO5,72.pkl,empirical_horizon_centered,0.02750268148265848,10227.959038480565
heldout_queries,squared_distance,DLO5,82.pkl,empirical_horizon_centered,0.02529978004966514,9809.792773941515
heldout_queries,squared_distance,DLO5,85.pkl,empirical_horizon_centered,0.0435210253645496,12866.221386126861
heldout_queries,squared_distance,DLO5,9.pkl,empirical_horizon_centered,0.010506161132386421,6321.548716294958
heldout_queries,squared_distance,DLO5,99.pkl,empirical_horizon_centered,0.03277761397361787,11165.807302068803
heldout_queries,squared_distance,DLO5,18.pkl,empirical_symmetric_residual,0.011165897968060732,6517.008508572542
heldout_queries,squared_distance,DLO5,3.pkl,empirical_symmetric_residual,0.0193808384673211,8585.937868791423
heldout_queries,squared_distance,DLO5,31.pkl,empirical_symmetric_residual,0.04484099388695409,13059.876663428555
heldout_queries,squared_distance,DLO5,32.pkl,empirical_symmetric_residual,0.014288896709962839,7372.262812743531
heldout_queries,squared_distance,DLO5,33.pkl,empirical_symmetric_residual,0.035314196048073475,11589.80482320065
heldout_queries,squared_distance,DLO5,46.pkl,empirical_symmetric_residual,0.14086480931568227,23147.426638236007
heldout_queries,squared_distance,DLO5,56.pkl,empirical_symmetric_residual,0.011784199481021612,6695.014212278339
heldout_queries,squared_distance,DLO5,58.pkl,empirical_symmetric_residual,0.018666238417631906,8426.163169204265
heldout_queries,squared_distance,DLO5,6.pkl,empirical_symmetric_residual,0.009625323700247953,6050.748925929031
