schema,group_id,scenario,method_id,solver_admissible,solver_reason,risk_score,guard_threshold,guard_accepted,exact_fallback,baseline_rmse_m,raw_rmse_m,deployed_rmse_m,raw_harmful,harmful_accepted,raw_improvement_fraction,deployed_improvement_fraction,coverage_90,predictive_width_rms_m,nominal_probability,identifiable_fraction,query_sensitivity_fraction,fixed_point_converged
bayesian-phystwin-prob4d-controlled-decisive-trial,target-large_gauge_uncertainty-318820841,large_gauge_uncertainty,P2_explicit_gauge_framewise,True,inference-admissible,0.10801372525567414,0.737265425866642,True,True,0.007063471508786917,0.000358025037179016,0.000358025037179016,False,False,0.9493131618449038,0.9493131618449038,1.0,0.0007366068874341209,1.0,0.9526690158620333,0.7698126028420337,True
bayesian-phystwin-prob4d-controlled-decisive-trial,target-large_gauge_uncertainty-318820842,large_gauge_uncertainty,P2_explicit_gauge_framewise,True,inference-admissible,0.07511363687718266,0.737265425866642,True,True,0.005211124837933684,0.00084846873465787,0.00084846873465787,False,False,0.8371812687192686,0.8371812687192686,0.0,0.0008844641369875952,0.9999999999999858,0.9326992446181218,0.9357282796033364,True
bayesian-phystwin-prob4d-controlled-decisive-trial,target-large_gauge_uncertainty-318820843,large_gauge_uncertainty,P2_explicit_gauge_framewise,True,inference-admissible,0.13469791383084562,0.737265425866642,True,True,0.007316871318338119,0.0002754415892919131,0.0002754415892919131,False,False,0.9623552776442057,0.9623552776442057,1.0,0.000736054942343441,1.0,0.9736995764344254,0.6180482690760947,True
bayesian-phystwin-prob4d-controlled-decisive-trial,target-large_gauge_uncertainty-318820844,large_gauge_uncertainty,P2_explicit_gauge_framewise,True,inference-admissible,0.10558238300580788,0.737265425866642,True,True,0.010486765824421004,0.00022707298112757622,0.00022707298112757622,False,False,0.9783467100410709,0.9783467100410709,1.0,0.0008328078147383328,1.0,0.912032816352796,0.8643565163845487,True
bayesian-phystwin-prob4d-controlled-decisive-trial,target-large_gauge_uncertainty-318820845,large_gauge_uncertainty,P2_explicit_gauge_framewise,True,inference-admissible,0.1542737037945843,0.737265425866642,True,True,0.0029775568493492516,0.00039092228282357785,0.00039092228282357785,False,False,0.8687103882134057,0.8687103882134057,1.0,0.0009693457187957335,0.9999999999998721,0.8043323241843131,0.8998250139975322,True
bayesian-phystwin-prob4d-controlled-decisive-trial,target-large_gauge_uncertainty-318820846,large_gauge_uncertainty,P2_explicit_gauge_framewise,True,inference-admissible,0.13201928561408732,0.737265425866642,True,True,0.0025425345516235306,0.00020331887794342965,0.00020331887794342965,False,False,0.9200329931352945,0.9200329931352945,1.0,0.0008617676583583088,1.0,0.9080574611222535,0.7736118592202199,True
bayesian-phystwin-prob4d-controlled-decisive-trial,target-large_gauge_uncertainty-318820847,large_gauge_uncertainty,P2_explicit_gauge_framewise,True,inference-admissible,0.10927562289473339,0.737265425866642,True,True,0.005437260320502768,0.0005235728637829133,0.0005235728637829133,False,False,0.9037064931747649,0.9037064931747649,1.0,0.0008059006849962472,1.0,0.9592262348288219,0.7466310587990468,True
bayesian-phystwin-prob4d-controlled-decisive-trial,target-large_gauge_uncertainty-318820848,large_gauge_uncertainty,P2_explicit_gauge_framewise,True,inference-admissible,0.11677383881577823,0.737265425866642,True,True,0.010211946488097081,0.00038283199647897804,0.00038283199647897804,False,False,0.9625113589338524,0.9625113589338524,1.0,0.0008770077103460108,1.0,0.8710450962786049,0.8925628298883025,True
bayesian-phystwin-prob4d-controlled-decisive-trial,target-large_gauge_uncertainty-318820849,large_gauge_uncertainty,P2_explicit_gauge_framewise,True,inference-admissible,0.0951659096201939,0.737265425866642,True,True,0.0024715237386950923,0.00017682356351945026,0.00017682356351945026,False,False,0.9284556483310134,0.9284556483310134,1.0,0.0008786476509645902,1.0,0.9265357386690771,0.866918552949702,True
bayesian-phystwin-prob4d-controlled-decisive-trial,target-large_gauge_uncertainty-318820850,large_gauge_uncertainty,P2_explicit_gauge_framewise,True,inference-admissible,0.14616577665341157,0.737265425866642,True,True,0.006717968335600244,0.0006158085712778036,0.0006158085712778036,False,False,0.9083341063079331,0.9083341063079331,1.0,0.0008342413146554548,1.0,0.9335659872323934,0.655578784709409,True
bayesian-phystwin-prob4d-controlled-decisive-trial,target-large_gauge_uncertainty-318820851,large_gauge_uncertainty,P2_explicit_gauge_framewise,True,inference-admissible,0.1459279658812102,0.737265425866642,True,True,0.0009552741580587617,0.0003345462587676939,0.0003345462587676939,False,False,0.6497903183652174,0.6497903183652174,1.0,0.0008035353282662866,1.0,0.8499044676478904,0.829401862814887,True
bayesian-phystwin-prob4d-controlled-decisive-trial,target-large_gauge_uncertainty-318820852,large_gauge_uncertainty,P2_explicit_gauge_framewise,True,inference-admissible,0.10939619509763826,0.737265425866642,True,True,0.00709944720288371,0.0001867688190179746,0.0001867688190179746,False,False,0.9736924842624209,0.9736924842624209,1.0,0.0008477759355513658,1.0,0.940424549764471,0.7812890026725297,True
bayesian-phystwin-prob4d-controlled-decisive-trial,target-large_gauge_uncertainty-318820853,large_gauge_uncertainty,P2_explicit_gauge_framewise,True,inference-admissible,0.11484234267535821,0.737265425866642,True,True,0.008458536144158972,0.00014897074918545435,0.00014897074918545435,False,False,0.982388116968877,0.982388116968877,1.0,0.0007473441614728196,1.0,0.9265672128082006,0.7836871778411444,True
bayesian-phystwin-prob4d-controlled-decisive-trial,target-large_gauge_uncertainty-318820854,large_gauge_uncertainty,P2_explicit_gauge_framewise,True,inference-admissible,0.13318388544999638,0.737265425866642,True,True,0.00821438844713705,0.0003802708533251197,0.0003802708533251197,False,False,0.9537067359582131,0.9537067359582131,1.0,0.0007646258046917514,1.0,0.8506988397604708,0.861821359135106,True
bayesian-phystwin-prob4d-controlled-decisive-trial,target-large_gauge_uncertainty-318820855,large_gauge_uncertainty,P2_explicit_gauge_framewise,True,inference-admissible,0.1335681486555758,0.737265425866642,True,True,0.00952465845083217,0.00016604380564318438,0.00016604380564318438,False,False,0.9825669543427379,0.9825669543427379,1.0,0.0009316859190414378,0.9999999999998721,0.897054537328816,0.795025846642514,True
bayesian-phystwin-prob4d-controlled-decisive-trial,target-large_gauge_uncertainty-318820856,large_gauge_uncertainty,P2_explicit_gauge_framewise,True,inference-admissible,0.12520669059704434,0.737265425866642,True,True,0.0075035069910854135,0.00042343794277671025,0.00042343794277671025,False,False,0.9435679951681556,0.9435679951681556,1.0,0.0007801444821882429,1.0,0.8765117094624383,0.8359348729757932,True
bayesian-phystwin-prob4d-controlled-decisive-trial,target-large_gauge_uncertainty-318820857,large_gauge_uncertainty,P2_explicit_gauge_framewise,True,inference-admissible,0.08396364724236466,0.737265425866642,True,True,0.009330560717990356,7.640655307607692e-05,7.640655307607692e-05,False,False,0.9918111509709425,0.9918111509709425,1.0,0.0008712667555657313,1.0,0.9579671451040231,0.8627812286602405,True
bayesian-phystwin-prob4d-controlled-decisive-trial,target-large_gauge_uncertainty-318820858,large_gauge_uncertainty,P2_explicit_gauge_framewise,True,inference-admissible,0.10427023357995995,0.737265425866642,True,True,0.009117919351208736,0.0002897840945568932,0.0002897840945568932,False,False,0.9682181774816337,0.9682181774816337,1.0,0.0008336902511157049,1.0,0.9536614444919348,0.8002695843564025,True
bayesian-phystwin-prob4d-controlled-decisive-trial,target-large_gauge_uncertainty-318820859,large_gauge_uncertainty,P2_explicit_gauge_framewise,True,inference-admissible,0.14865368743189677,0.737265425866642,True,True,0.008360857045296724,0.0005173312838793359,0.0005173312838793359,False,False,0.9381246107813369,0.9381246107813369,1.0,0.000762363446522107,1.0,0.8001164958492307,0.9163712760826463,True
bayesian-phystwin-prob4d-controlled-decisive-trial,target-large_gauge_uncertainty-318820860,large_gauge_uncertainty,P2_explicit_gauge_framewise,True,inference-admissible,0.15959501324425804,0.737265425866642,True,True,0.005971258625941111,0.00044603280310327086,0.00044603280310327086,False,False,0.9253033855935233,0.9253033855935233,1.0,0.0007552972295957434,1.0,0.8414635069222973,0.7755604577207295,True
bayesian-phystwin-prob4d-controlled-decisive-trial,target-large_gauge_uncertainty-318820861,large_gauge_uncertainty,P2_explicit_gauge_framewise,True,inference-admissible,0.08411491861126197,0.737265425866642,True,True,0.003522802795236866,0.0005861541697153668,0.0005861541697153668,False,False,0.833611415743198,0.833611415743198,1.0,0.0007816397173298858,1.0,0.9064698015400009,0.9441313160824626,True
bayesian-phystwin-prob4d-controlled-decisive-trial,target-large_gauge_uncertainty-318820862,large_gauge_uncertainty,P2_explicit_gauge_framewise,True,inference-admissible,0.11037170171918698,0.737265425866642,True,True,0.005195257763743167,0.00047689512347369976,0.00047689512347369976,False,False,0.9082056858079552,0.9082056858079552,1.0,0.0007602043319085838,1.0,0.8637882372942094,0.9219766661207075,True
bayesian-phystwin-prob4d-controlled-decisive-trial,target-large_gauge_uncertainty-318820863,large_gauge_uncertainty,P2_explicit_gauge_framewise,True,inference-admissible,0.11343782031057524,0.737265425866642,True,True,0.00621319358371174,0.00042576327775643977,0.00042576327775643977,False,False,0.9314743260418276,0.9314743260418276,1.0,0.0008186593952607344,1.0,0.8955467865912693,0.8512450713731536,True
bayesian-phystwin-prob4d-controlled-decisive-trial,target-large_gauge_uncertainty-318820864,large_gauge_uncertainty,P2_explicit_gauge_framewise,True,inference-admissible,0.10967620025891267,0.737265425866642,True,True,0.006772358656203738,0.0003921668988753745,0.0003921668988753745,False,False,0.9420930109015808,0.9420930109015808,1.0,0.0008483857812158239,1.0,0.9333505199910224,0.8066879305807785,True
bayesian-phystwin-prob4d-controlled-decisive-trial,target-large_gauge_uncertainty-318820865,large_gauge_uncertainty,P2_explicit_gauge_framewise,True,inference-admissible,0.12501841999763608,0.737265425866642,True,True,0.0038006367014175053,0.0003516639566874851,0.0003516639566874851,False,False,0.9074723567879227,0.9074723567879227,1.0,0.0007806061444928566,1.0,0.9136064733090585,0.7759453455928348,True
bayesian-phystwin-prob4d-controlled-decisive-trial,target-large_gauge_uncertainty-318820866,large_gauge_uncertainty,P2_explicit_gauge_framewise,True,inference-admissible,0.08051188249191907,0.737265425866642,True,True,0.008980113215636038,0.0002507708360702066,0.0002507708360702066,False,False,0.9720748692083784,0.9720748692083784,1.0,0.0007830117322654971,1.0,0.9303945589747502,0.9122269792345898,True
bayesian-phystwin-prob4d-controlled-decisive-trial,target-large_gauge_uncertainty-318820867,large_gauge_uncertainty,P2_explicit_gauge_framewise,True,inference-admissible,0.13958617418974212,0.737265425866642,True,True,0.002621174491785892,0.0003044883564486987,0.0003044883564486987,False,False,0.883835144358802,0.883835144358802,1.0,0.0009136369863696672,0.999999999999929,0.8984626184386504,0.7498337708782061,True
bayesian-phystwin-prob4d-controlled-decisive-trial,target-mixed_stress-318920804,mixed_stress,P2_explicit_gauge_framewise,True,inference-admissible,0.10438116639311554,0.737265425866642,True,True,0.004257484019844301,0.00017513041950073982,0.00017513041950073982,False,False,0.9588652784873766,0.9588652784873766,1.0,0.0009084249615057908,0.9999999999998863,0.9002315083784133,0.9019830997960784,True
bayesian-phystwin-prob4d-controlled-decisive-trial,target-mixed_stress-318920805,mixed_stress,P2_explicit_gauge_framewise,True,inference-admissible,0.07904484733421094,0.737265425866642,True,True,0.008249428258314363,0.00010677829094262925,0.00010677829094262925,False,False,0.9870562798294523,0.9870562798294523,1.0,0.0008826733655596934,0.9999999999999716,0.9560853580040615,0.8834028530620368,True
bayesian-phystwin-prob4d-controlled-decisive-trial,target-mixed_stress-318920806,mixed_stress,P2_explicit_gauge_framewise,True,inference-admissible,0.0614830852761446,0.737265425866642,True,True,0.009047445800643058,0.00021804700821853834,0.00021804700821853834,False,False,0.9758996060299095,0.9758996060299095,1.0,0.0009175861363672097,0.9999999999996447,0.9709986237486892,0.9323235438916045,True
bayesian-phystwin-prob4d-controlled-decisive-trial,target-mixed_stress-318920807,mixed_stress,P2_explicit_gauge_framewise,True,inference-admissible,0.10095871690423411,0.737265425866642,True,True,0.0068395487857424485,0.00044120287746391096,0.00044120287746391096,False,False,0.935492399968894,0.935492399968894,1.0,0.0007731472688951524,1.0,0.9581822423555107,0.7717783809006326,True
bayesian-phystwin-prob4d-controlled-decisive-trial,target-mixed_stress-318920808,mixed_stress,P2_explicit_gauge_framewise,True,inference-admissible,0.09284407087754579,0.737265425866642,True,True,0.007504565343587711,0.00018632702334031966,0.00018632702334031966,False,False,0.9751715102994569,0.9751715102994569,1.0,0.0007463398322961702,1.0,0.9374384516931962,0.85391177292371,True
bayesian-phystwin-prob4d-controlled-decisive-trial,target-mixed_stress-318920809,mixed_stress,P2_explicit_gauge_framewise,True,inference-admissible,0.08604332875422507,0.737265425866642,True,True,0.007853150002300262,0.00036048823896296374,0.00036048823896296374,False,False,0.9540963512912177,0.9540963512912177,1.0,0.0008484451190366474,1.0,0.9368914088111181,0.8910827209322628,True
bayesian-phystwin-prob4d-controlled-decisive-trial,target-mixed_stress-318920810,mixed_stress,P2_explicit_gauge_framewise,True,inference-admissible,0.0914757924934499,0.737265425866642,True,True,0.0022596819915972756,0.00017218859793743788,0.00017218859793743788,False,False,0.9237996326130276,0.9237996326130276,1.0,0.0007309833567711899,1.0,0.9479473609229523,0.8346903822151228,True
bayesian-phystwin-prob4d-controlled-decisive-trial,target-mixed_stress-318920811,mixed_stress,P2_explicit_gauge_framewise,True,inference-admissible,0.07821191637496827,0.737265425866642,True,True,0.0022713007412238093,0.0008925379581981023,0.0008925379581981023,False,False,0.6070366455667204,0.6070366455667204,0.0,0.000864054984137427,0.9999999999999858,0.9481574779738382,0.9054060515910055,True
bayesian-phystwin-prob4d-controlled-decisive-trial,target-mixed_stress-318920812,mixed_stress,P2_explicit_gauge_framewise,True,inference-admissible,0.12853460682623033,0.737265425866642,True,True,0.006065894510441812,0.00033819456237664666,0.00033819456237664666,False,False,0.9442465473485436,0.9442465473485436,1.0,0.000892957792301096,0.9999999999999858,0.8889484201260742,0.8184371670255429,True
bayesian-phystwin-prob4d-controlled-decisive-trial,target-mixed_stress-318920813,mixed_stress,P2_explicit_gauge_framewise,True,inference-admissible,0.09755131371420951,0.737265425866642,True,True,0.005196554670634641,0.0003720312977825467,0.0003720312977825467,False,False,0.928408085479237,0.928408085479237,1.0,0.0008657121305811014,0.9999999999999716,0.9590391540479296,0.8046900492842709,True
bayesian-phystwin-prob4d-controlled-decisive-trial,target-mixed_stress-318920814,mixed_stress,P2_explicit_gauge_framewise,True,inference-admissible,0.08789112277350128,0.737265425866642,True,True,0.004000548116104895,0.0004020906415929512,0.0004020906415929512,False,False,0.8994911122367792,0.8994911122367792,1.0,0.0008923607790978296,0.9999999999999432,0.9492710106961804,0.877072985600397,True
bayesian-phystwin-prob4d-controlled-decisive-trial,target-mixed_stress-318920815,mixed_stress,P2_explicit_gauge_framewise,True,inference-admissible,0.08784579410539076,0.737265425866642,True,True,0.0036569750609246323,0.00012645870824941062,0.00012645870824941062,False,False,0.9654198603647473,0.9654198603647473,1.0,0.0007912645005651517,1.0,0.9574048963678099,0.8347464020262823,True
bayesian-phystwin-prob4d-controlled-decisive-trial,target-mixed_stress-318920816,mixed_stress,P2_explicit_gauge_framewise,True,inference-admissible,0.08733905312792785,0.737265425866642,True,True,0.0031286479700473506,0.0003349607440866307,0.0003349607440866307,False,False,0.8929375412978913,0.8929375412978913,1.0,0.0009052513471889265,0.9999999999998579,0.9425961453211533,0.8764396947190132,True
bayesian-phystwin-prob4d-controlled-decisive-trial,target-mixed_stress-318920817,mixed_stress,P2_explicit_gauge_framewise,True,inference-admissible,0.09176637409068683,0.737265425866642,True,True,0.009844958256679992,0.000190238366328986,0.000190238366328986,False,False,0.9806765695324401,0.9806765695324401,1.0,0.0009583290321633415,0.9999999999971294,0.9782311116503407,0.8193503648101471,True
bayesian-phystwin-prob4d-controlled-decisive-trial,target-mixed_stress-318920818,mixed_stress,P2_explicit_gauge_framewise,True,inference-admissible,0.16303689665072152,0.737265425866642,True,True,0.004738162015447977,0.0004053202971287392,0.0004053202971287392,False,False,0.9144562182957736,0.9144562182957736,1.0,0.0009145629760296809,0.9999999999998437,0.8642656460527809,0.7349369899030416,True
bayesian-phystwin-prob4d-controlled-decisive-trial,target-mixed_stress-318920819,mixed_stress,P2_explicit_gauge_framewise,True,inference-admissible,0.10490798921659028,0.737265425866642,True,True,0.004361678906036321,0.00023273015462003252,0.00023273015462003252,False,False,0.946642070717781,0.946642070717781,1.0,0.0007874166711106466,1.0,0.9481052453272908,0.7760573975904653,True
bayesian-phystwin-prob4d-controlled-decisive-trial,target-mixed_stress-318920820,mixed_stress,P2_explicit_gauge_framewise,True,inference-admissible,0.0844581906610399,0.737265425866642,True,True,0.006556581742314347,0.0003415889214782144,0.0003415889214782144,False,False,0.9479013707289432,0.9479013707289432,1.0,0.0008152306544746581,1.0,0.8842558296788352,0.9915944269803276,True
bayesian-phystwin-prob4d-controlled-decisive-trial,target-mixed_stress-318920821,mixed_stress,P2_explicit_gauge_framewise,True,inference-admissible,0.07478957545043895,0.737265425866642,True,True,0.0016691815698563152,0.0004702491288953241,0.0004702491288953241,False,False,0.718275628375286,0.718275628375286,1.0,0.0007592430493220543,1.0,0.905961571627364,0.9720659825625176,True
bayesian-phystwin-prob4d-controlled-decisive-trial,target-mixed_stress-318920822,mixed_stress,P2_explicit_gauge_framewise,True,inference-admissible,0.09765895923662521,0.737265425866642,True,True,0.003042062866155528,0.00019135407777061316,0.00019135407777061316,False,False,0.9370972638667258,0.9370972638667258,1.0,0.000942716178877038,0.9999999999995595,0.9092199133923644,0.9028554576972101,True
bayesian-phystwin-prob4d-controlled-decisive-trial,target-mixed_stress-318920823,mixed_stress,P2_explicit_gauge_framewise,True,inference-admissible,0.07988969470715787,0.737265425866642,True,True,0.006831596039747789,0.0006851743774769367,0.0006851743774769367,False,False,0.8997050801173788,0.8997050801173788,0.0,0.0007310816917655332,1.0,0.9069568291989125,0.9580438782153106,True
bayesian-phystwin-prob4d-controlled-decisive-trial,target-mixed_stress-318920824,mixed_stress,P2_explicit_gauge_framewise,True,inference-admissible,0.10051256780918452,0.737265425866642,True,True,0.008372421099677377,0.00032937266737097915,0.00032937266737097915,False,False,0.9606598063511556,0.9606598063511556,1.0,0.000818788916974494,1.0,0.9274993326371364,0.8548405803039952,True
bayesian-phystwin-prob4d-controlled-decisive-trial,target-mixed_stress-318920825,mixed_stress,P2_explicit_gauge_framewise,True,inference-admissible,0.0864377567384271,0.737265425866642,True,True,0.008011887347319231,0.0002664926879298453,0.0002664926879298453,False,False,0.9667378388665171,0.9667378388665171,1.0,0.0008156663448941845,1.0,0.9249200389717462,0.9092852404793553,True
bayesian-phystwin-prob4d-controlled-decisive-trial,target-mixed_stress-318920826,mixed_stress,P2_explicit_gauge_framewise,True,inference-admissible,0.0781088272473551,0.737265425866642,True,True,0.007749819701490868,0.0004118283707396193,0.0004118283707396193,False,False,0.9468596191134107,0.9468596191134107,1.0,0.0007305011627729792,1.0,0.9659324017101505,0.8567908545751519,True
bayesian-phystwin-prob4d-controlled-decisive-trial,target-mixed_stress-318920827,mixed_stress,P2_explicit_gauge_framewise,True,inference-admissible,0.12619534096827853,0.737265425866642,True,True,0.002346844974378024,0.00038909070811739646,0.00038909070811739646,False,False,0.8342068980416928,0.8342068980416928,1.0,0.0008803476610706991,0.9999999999999858,0.9326866356625275,0.7269526740970552,True
bayesian-phystwin-prob4d-controlled-decisive-trial,target-mixed_stress-318920828,mixed_stress,P2_explicit_gauge_framewise,True,inference-admissible,0.09927330222396694,0.737265425866642,True,True,0.0020669497441323137,0.00032190836850327307,0.00032190836850327307,False,False,0.8442592184850594,0.8442592184850594,1.0,0.0008443616004130653,1.0,0.9305310462626499,0.8394803439661849,True
bayesian-phystwin-prob4d-controlled-decisive-trial,target-mixed_stress-318920829,mixed_stress,P2_explicit_gauge_framewise,True,inference-admissible,0.11646246436433022,0.737265425866642,True,True,0.0060399368315731455,0.00022704466867129794,0.00022704466867129794,False,False,0.9624094299323719,0.9624094299323719,1.0,0.0007674428347558522,1.0,0.9546376708411782,0.7096459588591687,True
bayesian-phystwin-prob4d-controlled-decisive-trial,target-mixed_stress-318920830,mixed_stress,P2_explicit_gauge_framewise,True,inference-admissible,0.1042045291402044,0.737265425866642,True,True,0.00223087529381282,0.00022998812687872525,0.00022998812687872525,False,False,0.8969067757769421,0.8969067757769421,1.0,0.0008935927994450322,0.999999999999929,0.9619464002027559,0.7982209722992564,True
bayesian-phystwin-prob4d-controlled-decisive-trial,target-mixed_stress-318920831,mixed_stress,P2_explicit_gauge_framewise,True,inference-admissible,0.12201370927547028,0.737265425866642,True,True,0.0027991236151480494,0.00026903948398542335,0.00026903948398542335,False,False,0.903884386338117,0.903884386338117,1.0,0.000760820378464083,1.0,0.9417756297741505,0.7204343741792537,True
bayesian-phystwin-prob4d-controlled-decisive-trial,target-mixed_stress-318920832,mixed_stress,P2_explicit_gauge_framewise,True,inference-admissible,0.13958322612086715,0.737265425866642,True,True,0.0034366604146397507,0.000439715110138801,0.000439715110138801,False,False,0.8720516265541778,0.8720516265541778,1.0,0.0008056182675313875,1.0,0.9224208262583977,0.7063056798050027,True
bayesian-phystwin-prob4d-controlled-decisive-trial,target-mixed_stress-318920833,mixed_stress,P2_explicit_gauge_framewise,True,inference-admissible,0.08749338448058736,0.737265425866642,True,True,0.006649591135228967,0.00033820524828195864,0.00033820524828195864,False,False,0.9491389408154471,0.9491389408154471,1.0,0.0007896588377618247,1.0,0.883155483230021,0.9824120748837287,True
bayesian-phystwin-prob4d-controlled-decisive-trial,target-mixed_stress-318920834,mixed_stress,P2_explicit_gauge_framewise,True,inference-admissible,0.1232362605985869,0.737265425866642,True,True,0.003934798931674845,0.00022193870918726355,0.00022193870918726355,False,False,0.9435959211535123,0.9435959211535123,1.0,0.0009182278365027965,0.9999999999999005,0.8747516014649304,0.8683822336306072,True
bayesian-phystwin-prob4d-controlled-decisive-trial,target-mixed_stress-318920835,mixed_stress,P2_explicit_gauge_framewise,True,inference-admissible,0.09411976417778715,0.737265425866642,True,True,0.005526274303523965,0.00035759012545809733,0.00035759012545809733,False,False,0.935292729637023,0.935292729637023,1.0,0.0009145340644168814,0.9999999999998437,0.9523080274823369,0.8253655144063495,True
bayesian-phystwin-prob4d-controlled-decisive-trial,target-mixed_stress-318920836,mixed_stress,P2_explicit_gauge_framewise,True,inference-admissible,0.14618141786741054,0.737265425866642,True,True,0.006196451883297416,0.0004148307865888022,0.0004148307865888022,False,False,0.9330534966781584,0.9330534966781584,1.0,0.000900689268186578,0.9999999999999716,0.8301764483355313,0.8831080371827261,True
bayesian-phystwin-prob4d-controlled-decisive-trial,target-mixed_stress-318920837,mixed_stress,P2_explicit_gauge_framewise,True,inference-admissible,0.09452443762234704,0.737265425866642,True,True,0.00352754526515169,0.00036389335235415324,0.00036389335235415324,False,False,0.8968423294382574,0.8968423294382574,1.0,0.0008722560147837372,0.9999999999999858,0.9486002423206599,0.8310231971014039,True
bayesian-phystwin-prob4d-controlled-decisive-trial,target-mixed_stress-318920838,mixed_stress,P2_explicit_gauge_framewise,True,inference-admissible,0.1422196282560966,0.737265425866642,True,True,0.007015176076499218,0.000361108961442396,0.000361108961442396,False,False,0.9485246047277263,0.9485246047277263,1.0,0.0010399731525882756,0.9999999999104148,0.9331936120809006,0.6978951952464137,True
bayesian-phystwin-prob4d-controlled-decisive-trial,target-mixed_stress-318920839,mixed_stress,P2_explicit_gauge_framewise,True,inference-admissible,0.09455570684311698,0.737265425866642,True,True,0.004379132243090214,0.0003445961652897788,0.0003445961652897788,False,False,0.9213094864094334,0.9213094864094334,1.0,0.0007325162457590302,1.0,0.9111174441152952,0.8951635932924078,True
bayesian-phystwin-prob4d-controlled-decisive-trial,target-mixed_stress-318920840,mixed_stress,P2_explicit_gauge_framewise,True,inference-admissible,0.11824595142401279,0.737265425866642,True,True,0.0026645807706204487,3.095674418087401e-05,3.095674418087401e-05,False,False,0.9883821333088485,0.9883821333088485,1.0,0.0007849574671438112,1.0,0.9117190970362964,0.81488049773519,True
bayesian-phystwin-prob4d-controlled-decisive-trial,target-mixed_stress-318920841,mixed_stress,P2_explicit_gauge_framewise,True,inference-admissible,0.14593567668132745,0.737265425866642,True,True,0.004093070025326843,0.0005484975842903711,0.0005484975842903711,False,False,0.8659935987177322,0.8659935987177322,1.0,0.0008242346659494236,1.0,0.8193551872738706,0.8736049400491447,True
bayesian-phystwin-prob4d-controlled-decisive-trial,target-mixed_stress-318920842,mixed_stress,P2_explicit_gauge_framewise,True,inference-admissible,0.08352862592408254,0.737265425866642,True,True,0.00634360703649337,0.00014454154675632135,0.00014454154675632135,False,False,0.9772146121402531,0.9772146121402531,1.0,0.0007787003894443072,1.0,0.9536019206432452,0.8633817378893578,True
bayesian-phystwin-prob4d-controlled-decisive-trial,target-mixed_stress-318920843,mixed_stress,P2_explicit_gauge_framewise,True,inference-admissible,0.07990419685121851,0.737265425866642,True,True,0.005201324542105712,0.00011647355645819023,0.00011647355645819023,False,False,0.9776069430939534,0.9776069430939534,1.0,0.0008579080405534473,1.0,0.9285317888568264,0.9316097137419644,True
bayesian-phystwin-prob4d-controlled-decisive-trial,target-mixed_stress-318920844,mixed_stress,P2_explicit_gauge_framewise,True,inference-admissible,0.09908897757604986,0.737265425866642,True,True,0.006709477650524742,0.0003801279625273756,0.0003801279625273756,False,False,0.9433446264631873,0.9433446264631873,1.0,0.0008851266883828666,0.9999999999999432,0.9461166239979135,0.8429871862287478,True
bayesian-phystwin-prob4d-controlled-decisive-trial,target-mixed_stress-318920845,mixed_stress,P2_explicit_gauge_framewise,True,inference-admissible,0.10378864474782121,0.737265425866642,True,True,0.0022912518172043873,0.00022852825690452207,0.00022852825690452207,False,False,0.9002605234446229,0.9002605234446229,1.0,0.000836851009848049,1.0,0.936310102418512,0.8044867227247801,True
bayesian-phystwin-prob4d-controlled-decisive-trial,target-mixed_stress-318920846,mixed_stress,P2_explicit_gauge_framewise,True,inference-admissible,0.11550834705774969,0.737265425866642,True,True,0.002843688801480675,0.00014312680837989363,0.00014312680837989363,False,False,0.9496686106069802,0.9496686106069802,1.0,0.0008781793161970847,0.9999999999999432,0.969818214905151,0.7141478601716599,True
bayesian-phystwin-prob4d-controlled-decisive-trial,target-mixed_stress-318920847,mixed_stress,P2_explicit_gauge_framewise,True,inference-admissible,0.14512710539383836,0.737265425866642,True,True,0.00570951558554897,0.00024664639341855543,0.00024664639341855543,False,False,0.9568008196627349,0.9568008196627349,1.0,0.0009256968990762502,0.9999999999997726,0.8971851269158901,0.7287694164291745,True
bayesian-phystwin-prob4d-controlled-decisive-trial,target-mixed_stress-318920848,mixed_stress,P2_explicit_gauge_framewise,True,inference-admissible,0.1353169207109354,0.737265425866642,True,True,0.0042197131799195705,0.00024280059250421626,0.00024280059250421626,False,False,0.9424604037877181,0.9424604037877181,1.0,0.0009204406072287264,0.9999999999994884,0.9195529942590546,0.7389853301882752,True
bayesian-phystwin-prob4d-controlled-decisive-trial,target-mixed_stress-318920849,mixed_stress,P2_explicit_gauge_framewise,True,inference-admissible,0.0956310808779211,0.737265425866642,True,True,0.0031150288266262116,0.0005089700535316278,0.0005089700535316278,False,False,0.8366082364371321,0.8366082364371321,1.0,0.0007297237015209084,1.0,0.9396165890830137,0.838664877527638,True
bayesian-phystwin-prob4d-controlled-decisive-trial,target-mixed_stress-318920850,mixed_stress,P2_explicit_gauge_framewise,True,inference-admissible,0.0960391132868213,0.737265425866642,True,True,0.004974919279476662,0.00034835040926927427,0.00034835040926927427,False,False,0.9299786811202454,0.9299786811202454,1.0,0.0008397594395395746,1.0,0.9228510943932015,0.879099834072657,True
