seed,object,held_out_topology,source_objects,world_condition,setting,observation_fraction,node_truth,node_map,node_correct,node_confidence,node_truth_probability,node_brier,node_credible_covered,delay_map,delay_map_correct,delay_map_confidence,joint_effective_sample_size,joint_normalized_entropy,gain_truth,gain_posterior_mean,gain_absolute_error,gain_interval_lower,gain_interval_upper,gain_covered,gain_crps,delay_truth,delay_posterior_mean,delay_absolute_error,delay_interval_lower,delay_interval_upper,delay_covered,delay_crps,slip_truth,slip_posterior_mean,slip_absolute_error,slip_interval_lower,slip_interval_upper,slip_covered,slip_crps,rotation_deg_truth,rotation_deg_posterior_mean,rotation_deg_absolute_error,rotation_deg_interval_lower,rotation_deg_interval_upper,rotation_deg_covered,rotation_deg_crps,parameter_effective_sample_size,stiffness_posterior_mean,stiffness_absolute_error,damping_posterior_mean,damping_absolute_error,contact_gain_posterior_mean,contact_gain_absolute_error
2,rope,True,cloth;soft_block,shifted_contact,online_adaptation,0.2,5,5,True,0.9997661278356851,0.9997661278356851,1.0939237848258127e-07,True,2,True,0.8683594820532288,5.127583836403055,0.48307298958699774,0.72,0.8485525357666306,0.12855253576663062,0.7,1.0,True,0.0729903181545116,2.0,1.8062665424662532,0.19373345753374682,0.0,2.0,True,0.021184759111846002,0.0,0.01773372256024777,0.01773372256024777,0.0,0.2,True,0.0015724245792192032,8.0,7.323001369375774,0.6769986306242259,0.0,8.0,True,0.057290893233384654,7.223141013532485,7.879338978343963,0.6206610216560371,0.6431383036348224,0.023138303634822388,0.7848716454014824,0.13512835459851769
2,cloth,True,rope;soft_block,matched_contact,pre_intervention,0.0,2,2,True,0.5,0.5,0.33333333333333337,True,0,True,0.4653465346534653,33.154767482517336,0.804520809460551,1.0,0.8516380415993929,0.14836195840060706,0.7,1.0,True,0.07665431358792843,0.0,0.9999999999999999,0.9999999999999999,0.0,2.0,True,0.5024017253210469,0.0,0.021565830027431954,0.021565830027431954,0.0,0.2,True,0.002325425123860428,8.0,6.639522045464913,1.360477954535087,0.0,8.0,True,0.23136253309699684,11.515065968510783,6.011496706860903,0.38850329313909704,0.906849762186167,0.066849762186167,0.6769399901324312,0.1030600098675688
2,cloth,True,rope;soft_block,matched_contact,online_adaptation,0.2,2,2,True,0.9999999999999998,0.9999999999999998,4.930380657631324e-32,True,0,True,0.9999976057839023,1.0095784329793573,0.006794606905378212,1.0,0.9995371475911707,0.0004628524088292618,1.0,1.0,True,1.367500592768737e-06,0.0,2.419543940368806e-06,2.419543940368806e-06,0.0,0.0,True,5.732912222337428e-12,0.0,1.4245745750068534e-06,1.4245745750068534e-06,0.0,0.0,True,1.0147063598901695e-11,8.0,7.986084813077771,0.013915186922228706,8.0,8.0,True,2.4204053385068827e-05,6.482900540611327,6.15271376335315,0.24728623664685045,0.7515285634347504,0.08847143656524958,0.6914433448831458,0.08855665511685418
2,cloth,True,rope;soft_block,shifted_contact,pre_intervention,0.0,1,2,False,0.5,0.16666666666666669,0.9999999999999999,True,0,False,0.4653465346534653,33.154767482517336,0.804520809460551,0.72,0.8516380415993929,0.13163804159939296,0.7,1.0,True,0.07552731363212398,2.0,0.9999999999999999,1.0,0.0,2.0,True,0.5024017253210469,0.0,0.021565830027431954,0.021565830027431954,0.0,0.2,True,0.002325425123860428,8.0,6.639522045464913,1.360477954535087,0.0,8.0,True,0.23136253309699684,11.515065968510783,6.011496706860903,0.38850329313909704,0.906849762186167,0.066849762186167,0.6769399901324312,0.1030600098675688
2,cloth,True,rope;soft_block,shifted_contact,online_adaptation,0.2,1,5,False,0.9945179285599984,0.0027816982217773495,1.9835158599802767,False,2,True,0.8939697219529416,3.339051258872414,0.30475527332664754,0.72,0.8281218372329492,0.10812183723294921,0.7,1.0,True,0.056566241519830265,2.0,1.7896795233024387,0.21032047669756126,0.0,2.0,True,0.022118865397297877,0.0,0.0005292800358497101,0.0005292800358497101,0.0,0.0,True,1.4006867817453316e-06,8.0,7.316626526700726,0.683373473299274,0.0,8.0,True,0.058374913001139284,9.36480255887173,5.90964813810096,0.49035186189904056,0.9167135643782831,0.07671356437828314,0.6685295150974042,0.11147048490259581
2,soft_block,True,rope;cloth,matched_contact,pre_intervention,0.0,3,3,True,0.5000000000000001,0.5000000000000001,0.33333333333333326,True,0,True,0.46534653465346554,33.15476748251733,0.8045208094605513,1.0,0.8516380415993929,0.14836195840060706,0.7,1.0,True,0.07665431358792843,0.0,1.0000000000000004,1.0000000000000004,0.0,2.0,True,0.5024017253210471,0.0,0.021565830027431957,0.021565830027431957,0.0,0.2,True,0.0023254251238604244,8.0,6.639522045464913,1.360477954535087,0.0,8.0,True,0.23136253309699684,10.99887306219901,10.018371091416611,0.5816289085833883,1.154067597689705,0.07406759768970494,0.9231804825213409,0.13681951747865917
2,soft_block,True,rope;cloth,matched_contact,online_adaptation,0.2,3,3,True,1.0,1.0,2.1607508255082376e-38,True,0,True,0.9999982598951438,1.039465291982927,0.02275222234137002,1.0,0.9974503834581164,0.0025496165418835703,1.0,1.0,True,3.5736317471558345e-05,0.0,1.7700001152203384e-06,1.7700001152203384e-06,0.0,0.0,True,3.028858637059496e-12,0.0,0.00026820693280724697,0.00026820693280724697,0.0,0.0,True,3.5967479402937083e-07,8.0,7.978921166476991,0.02107883352300899,8.0,8.0,True,5.5539652836340825e-05,8.647184820938678,9.917216410007393,0.6827835899926065,1.3172219765654032,0.23722197656540311,0.9258870925011434,0.13411290749885663
2,soft_block,True,rope;cloth,shifted_contact,pre_intervention,0.0,2,3,False,0.5000000000000001,0.16666666666666669,1.0,True,0,False,0.46534653465346554,33.15476748251733,0.8045208094605513,0.72,0.8516380415993929,0.13163804159939296,0.7,1.0,True,0.07552731363212398,2.0,1.0000000000000004,0.9999999999999996,0.0,2.0,True,0.5024017253210471,0.0,0.021565830027431957,0.021565830027431957,0.0,0.2,True,0.0023254251238604244,8.0,6.639522045464913,1.360477954535087,0.0,8.0,True,0.23136253309699684,10.99887306219901,10.018371091416611,0.5816289085833883,1.154067597689705,0.07406759768970494,0.9231804825213409,0.13681951747865917
2,soft_block,True,rope;cloth,shifted_contact,online_adaptation,0.2,2,2,True,0.6972289660943509,0.6972289660943509,0.1812516461464087,True,2,True,0.9810182516277858,2.535412809719981,0.2510870680155801,0.72,0.7321835023122456,0.012183502312245631,0.7,1.0,True,0.018419150477486435,2.0,1.96280073602458,0.03719926397541995,2.0,2.0,True,0.0006921846460191117,0.0,0.0010216137382577566,0.0010216137382577566,0.0,0.0,True,5.218473150984514e-06,8.0,7.930318002767905,0.06968199723209523,8.0,8.0,True,0.0006069475922817341,7.518873405524324,9.670967976718169,0.929032023281831,1.2538051652401345,0.17380516524013445,0.9035568367680104,0.1564431632319897
3,rope,True,cloth;soft_block,matched_contact,pre_intervention,0.0,6,6,True,0.5,0.5,0.5,True,0,True,0.4653465346534654,22.10317832167822,0.8064721393547003,1.0,0.8516380415993928,0.14836195840060717,0.7,1.0,True,0.07665431358792847,0.0,1.0000000000000002,1.0000000000000002,0.0,2.0,True,0.5024017253210471,0.0,0.021565830027431933,0.021565830027431933,0.0,0.2,True,0.0023254251238604244,8.0,6.639522045464912,1.3604779545350878,0.0,8.0,True,0.23136253309699706,7.323789814595496,7.950292174204213,0.549707825795787,0.6365372469812365,0.016537246981236486,0.786238845569242,0.1337611544307581
3,rope,True,cloth;soft_block,matched_contact,online_adaptation,0.2,6,6,True,1.0,1.0,4.1978121388406584e-147,True,0,True,0.9999999999958065,1.0000063989443937,1.0492090043862725e-05,1.0,0.9999995789012611,4.210987388786336e-07,1.0,1.0,True,1.1821565252296197e-12,0.0,4.1935936153364275e-12,4.1935936153364275e-12,0.0,0.0,True,1.75856659524213e-23,0.0,7.395198225198051e-13,7.395198225198051e-13,0.0,0.0,True,2.73438122411328e-24,8.0,7.999996862903124,3.137096875605039e-06,8.0,8.0,True,1.2301721010161504e-12,2.1101781907069377,8.430882734115018,0.0691172658849819,0.3797691037204263,0.24023089627957367,0.7847813924785144,0.13521860752148562
3,rope,True,cloth;soft_block,shifted_contact,pre_intervention,0.0,5,6,False,0.5,0.5,0.5,True,0,False,0.4653465346534654,22.10317832167822,0.8064721393547003,0.72,0.8516380415993928,0.13163804159939285,0.7,1.0,True,0.07552731363212396,2.0,1.0000000000000002,0.9999999999999998,0.0,2.0,True,0.5024017253210471,0.0,0.021565830027431933,0.021565830027431933,0.0,0.2,True,0.0023254251238604244,8.0,6.639522045464912,1.3604779545350878,0.0,8.0,True,0.23136253309699706,7.323789814595496,7.950292174204213,0.549707825795787,0.6365372469812365,0.016537246981236486,0.786238845569242,0.1337611544307581
3,rope,True,cloth;soft_block,shifted_contact,online_adaptation,0.2,5,5,True,0.9992408875828122,0.9992408875828122,1.15250332385742e-06,True,2,True,0.9999923996500332,1.344313119304902,0.11480624345686528,0.72,0.7011068679590787,0.018893132040921246,0.7,0.7,False,0.01973742922917612,2.0,1.9999923778014324,7.6221985676472315e-06,2.0,2.0,True,5.776579697860143e-11,0.0,0.0017001942594791182,0.0017001942594791182,0.0,0.0,True,1.445330259982865e-05,8.0,6.926205885069977,1.0737941149300232,0.0,8.0,True,0.14412922515729376,4.405813653163056,7.758832865016279,0.741167134983721,0.6617403285557459,0.04174032855574594,0.7820047592711584,0.13799524072884162
3,cloth,True,rope;soft_block,matched_contact,pre_intervention,0.0,2,2,True,0.5,0.5,0.33333333333333337,True,0,True,0.4653465346534653,33.15476748251733,0.804520809460551,1.0,0.8516380415993929,0.14836195840060706,0.7,1.0,True,0.07665431358792843,0.0,0.9999999999999999,0.9999999999999999,0.0,2.0,True,0.5024017253210469,0.0,0.02156583002743195,0.02156583002743195,0.0,0.2,True,0.002325425123860428,8.0,6.639522045464913,1.360477954535087,0.0,8.0,True,0.23136253309699684,11.46040855557539,6.172337893512081,0.2276621064879194,0.8480079553235337,0.008007955323533711,0.6629999999999999,0.1170000000000001
3,cloth,True,rope;soft_block,matched_contact,online_adaptation,0.2,2,2,True,0.9999999999999998,0.9999999999999998,4.966528201543638e-32,True,0,True,0.9999697822907841,1.0442202693859957,0.02331042784009873,1.0,0.9963279772873903,0.0036720227126096905,1.0,1.0,True,6.869766932313982e-05,0.0,3.501182714303079e-05,3.501182714303079e-05,0.0,0.0,True,9.360935169440182e-10,0.0,1.306937030047612e-05,1.306937030047612e-05,0.0,0.0,True,8.540422002565972e-10,8.0,7.997200056722781,0.002799943277219441,8.0,8.0,True,9.7996029445541e-07,8.41290356539976,6.104057121641233,0.2959428783587672,0.7690399576184412,0.07096004238155873,0.6630000000000001,0.11699999999999988
3,cloth,True,rope;soft_block,shifted_contact,pre_intervention,0.0,1,2,False,0.5,0.16666666666666669,0.9999999999999999,True,0,False,0.4653465346534653,33.15476748251733,0.804520809460551,0.72,0.8516380415993929,0.13163804159939296,0.7,1.0,True,0.07552731363212398,2.0,0.9999999999999999,1.0,0.0,2.0,True,0.5024017253210469,0.0,0.02156583002743195,0.02156583002743195,0.0,0.2,True,0.002325425123860428,8.0,6.639522045464913,1.360477954535087,0.0,8.0,True,0.23136253309699684,11.46040855557539,6.172337893512081,0.2276621064879194,0.8480079553235337,0.008007955323533711,0.6629999999999999,0.1170000000000001
